"TOA5","Tlk_InletCR800","CR800","1025","CR800.Std.32.05","CPU:CR800_Tlk_inlet_v1.1.CR8","22673","Tl_intet"
"2025-06-09 19:00:00",11111,0.06967911,69.68,0.03686569,1.454,301.2,0,13.69
"2025-06-09 19:30:00",11112,0.07002378,70.02,0.03683257,1.3,301.2,0,13.67
"2025-06-09 20:00:00",11113,0.06999486,69.99,0.03660238,1.147,301.2,0,13.69
"2025-06-09 20:30:00",11114,0.07004021,70.04,0.0364041,0.988,301.2,0,13.68
"2025-06-09 21:00:00",11115,0.07028337,70.28,0.03631357,0.834,301.2,0,13.55
"2025-06-09 21:30:00",11116,0.07083905,70.84,0.03637244,0.673,301.2,0,13.37
"2025-06-09 22:00:00",11117,0.07141244,71.41,0.03639646,0.483,301.2,0,13.17
"2025-06-09 22:30:00",11118,0.07209972,72.1,0.03652706,0.331,301.2,0,13.11
"2025-06-09 23:00:00",11119,0.07273542,72.74,0.03673574,0.253,301.2,0,13.07
"2025-06-09 23:30:00",11120,0.07363224,73.63,0.03710685,0.197,301.2,0,13.05
"2025-06-10 00:00:00",11121,0.07385429,73.85,0.03714446,0.147,301.2,0,13.02
"2025-06-10 00:30:00",11122,0.07385699,73.86,0.03706176,0.09,301.2,0,13.02
"2025-06-10 01:00:00",11123,0.07421736,74.22,0.0371705,0.042,301.2,0,12.99
"2025-06-10 01:30:00",11124,0.07443642,74.44,0.03723479,0.011,301.2,0,12.96
"2025-06-10 02:00:00",11125,0.07450032,74.5,0.03723154,-0.012,301.2,0,12.93
"2025-06-10 02:30:00",11126,0.07458156,74.58,0.03725802,-0.022,301.2,0,12.94
"2025-06-10 03:00:00",11127,0.07472131,74.72,0.03732514,-0.024,301.2,0,12.9
"2025-06-10 03:30:00",11128,0.07469575,74.7,0.03731229,-0.024,301.2,0,12.91
"2025-06-10 04:00:00",11129,0.07457826,74.58,0.03723909,-0.034,301.2,0,12.89
"2025-06-10 04:30:00",11130,0.07434302,74.34,0.03713321,-0.026,301.2,0,12.89
"2025-06-10 05:00:00",11131,0.07408325,74.08,0.03701378,-0.019,301.2,0,12.85
"2025-06-10 05:30:00",11132,0.07355566,73.56,0.03677073,-0.005,301.2,0,12.88
"2025-06-10 06:00:00",11133,0.07307231,73.07,0.03656087,0.017,301.2,0,12.86
"2025-06-10 06:30:00",11134,0.07248772,72.49,0.03629845,0.038,301.2,0,12.9
"2025-06-10 07:00:00",11135,0.07186861,71.87,0.03602764,0.065,301.2,0,12.95
"2025-06-10 07:30:00",11136,0.07089137,70.89,0.03558701,0.1,301.2,0,12.95
"2025-06-10 08:00:00",11137,0.06986499,69.86,0.03512809,0.14,301.2,0,12.97
"2025-06-10 08:30:00",11138,0.06899233,68.99,0.03478614,0.21,301.2,0,12.97
"2025-06-10 09:00:00",11139,0.06743726,67.44,0.03412137,0.299,301.2,0,13.05
"2025-06-10 09:30:00",11140,0.06593462,65.93,0.03348903,0.396,301.2,0,13.14
"2025-06-10 10:00:00",11141,0.06524383,65.24,0.03324849,0.48,301.2,0,13.21
"2025-06-10 10:30:00",11142,0.06364898,63.65,0.0324371,0.482,301.2,0,13.33
"2025-06-10 11:00:00",11143,0.06339966,63.4,0.03242666,0.573,301.2,0,13.54
"2025-06-10 11:30:00",11144,0.06290806,62.91,0.0322982,0.671,301.2,0,13.79
"2025-06-10 12:00:00",11145,0.06247918,62.48,0.03218855,0.759,301.2,0,13.75
"2025-06-10 12:30:00",11146,0.06111143,61.11,0.03144697,0.729,301.2,0,13.73
"2025-06-10 13:00:00",11147,0.05891937,58.92,0.03033397,0.741,301.2,0,13.69
"2025-06-10 13:30:00",11148,0.05590797,55.91,0.02874666,0.708,301.2,0,13.68
"2025-06-10 14:00:00",11149,0.0560193,56.02,0.02879008,0.696,301.2,0,13.66
"2025-06-10 14:30:00",11150,0.0551302,55.13,0.02834728,0.71,301.2,0,13.65
"2025-06-10 15:00:00",11151,0.0525765,52.58,0.02711397,0.785,301.2,0,13.62
"2025-06-10 15:30:00",11152,0.05181865,51.82,0.0267002,0.763,301.2,0,13.63
"2025-06-10 16:00:00",11153,0.05094713,50.95,0.02622942,0.742,301.2,0,13.63
"2025-06-10 16:30:00",11154,0.05033731,50.34,0.02588443,0.711,301.2,0,13.62
"2025-06-10 17:00:00",11155,0.04989686,49.9,0.02566803,0.721,301.2,0,13.59
"2025-06-10 17:30:00",11156,0.0469647,46.96,0.02407629,0.629,301.2,0,13.59
"2025-06-10 18:00:00",11157,0.04929839,49.3,0.0252873,0.647,296.5,0,13.62
"2025-06-10 18:30:00",11158,0.05009631,50.1,0.02566453,0.615,296.5,0,13.57
"2025-06-10 19:00:00",11159,0.05078465,50.78,0.02594431,0.543,302.3,0,13.56
"2025-06-10 19:30:00",11160,0.05065688,50.66,0.02583244,0.497,302.3,0,13.56
"2025-06-10 20:00:00",11161,0.05002699,50.03,0.02544279,0.43,301.2,0,13.6
"2025-06-10 20:30:00",11162,0.05012423,50.12,0.02536289,0.3,300,0,13.57
"2025-06-10 21:00:00",11163,0.05048288,50.48,0.02549716,0.253,300,0,13.38
"2025-06-10 21:30:00",11164,0.04985876,49.86,0.02513168,0.203,300,0,13.2
"2025-06-10 22:00:00",11165,0.050441,50.44,0.0253794,0.158,300,0,13.11
"2025-06-10 22:30:00",11166,0.05108922,51.09,0.02566468,0.118,300,0,13.08
"2025-06-10 23:00:00",11167,0.05204229,52.04,0.02609688,0.073,300,0,13.05
"2025-06-10 23:30:00",11168,0.05384571,53.85,0.02696932,0.043,300,0,13.01
"2025-06-11 00:00:00",11169,0.05481807,54.82,0.02743212,0.021,300,0,13.03
"2025-06-11 00:30:00",11170,0.05662882,56.63,0.02832528,0.01,300,0,13
"2025-06-11 01:00:00",11171,0.0582718,58.27,0.02914006,0.004,300,0,12.98
"2025-06-11 01:30:00",11172,0.05974578,59.75,0.02988716,0.012,300,0,12.97
"2025-06-11 02:00:00",11173,0.06067006,60.67,0.03033596,0.001,300,0,12.95
"2025-06-11 02:30:00",11174,0.06116946,61.17,0.03058783,0.002,300,0,12.93
"2025-06-11 03:00:00",11175,0.06132,61.32,0.03067403,0.011,300,0,12.92
"2025-06-11 03:30:00",11176,0.06195207,61.95,0.03100232,0.021,300,0,12.91
"2025-06-11 04:00:00",11177,0.06247478,62.47,0.03127597,0.031,300,0,12.86
"2025-06-11 04:30:00",11178,0.06225359,62.25,0.03117155,0.036,300,0,12.89
"2025-06-11 05:00:00",11179,0.06182955,61.83,0.03097642,0.05,300,0,12.85
"2025-06-11 05:30:00",11180,0.0611115,61.11,0.0306268,0.058,300,0,12.88
"2025-06-11 06:00:00",11181,0.06071831,60.72,0.03043818,0.065,300,0,12.85
"2025-06-11 06:30:00",11182,0.05877186,58.77,0.02947539,0.076,300,0,12.87
"2025-06-11 07:00:00",11183,0.05868173,58.68,0.02947397,0.113,300,0,12.91
"2025-06-11 07:30:00",11184,0.05870378,58.7,0.02954597,0.165,300,0,12.91
"2025-06-11 08:00:00",11185,0.0584533,58.45,0.02947826,0.215,300,0,12.89
"2025-06-11 08:30:00",11186,0.05811804,58.12,0.02937681,0.273,301.2,0,12.9
"2025-06-11 09:00:00",11187,0.05773467,57.73,0.02923846,0.321,301.2,0,12.96
"2025-06-11 09:30:00",11188,0.05699933,57,0.0289536,0.398,302.3,0,12.97
"2025-06-11 10:00:00",11189,0.057002,57,0.0290471,0.479,302.3,0,12.99
"2025-06-11 10:30:00",11190,0.05642097,56.42,0.02882265,0.543,302.3,0,13.03
"2025-06-11 11:00:00",11191,0.05583599,55.84,0.0285693,0.583,302.3,0,13.2
"2025-06-11 11:30:00",11192,0.0548264,54.83,0.02813442,0.658,302.3,0,13.54
"2025-06-11 12:00:00",11193,0.05453452,54.53,0.02804473,0.713,302.3,0,13.68
"2025-06-11 12:30:00",11194,0.05401081,54.01,0.0278425,0.775,301.2,0,13.63
"2025-06-11 13:00:00",11195,0.05389732,53.9,0.02782177,0.81,301.2,0,13.62
"2025-06-11 13:30:00",11196,0.05324737,53.25,0.02752954,0.851,302.3,0,13.59
"2025-06-11 14:00:00",11197,0.05182123,51.82,0.0267684,0.827,301.2,0,13.57
"2025-06-11 14:30:00",11198,0.05026134,50.26,0.02592924,0.795,301.2,0,13.58
"2025-06-11 15:00:00",11199,0.04942132,49.42,0.02555108,0.85,301.2,0,13.57
"2025-06-11 15:30:00",11200,0.04901545,49.02,0.02532801,0.837,300,0,13.53
"2025-06-11 16:00:00",11201,0.04896292,48.96,0.02530824,0.844,300,0,13.58
"2025-06-11 16:30:00",11202,0.04893358,48.93,0.02527562,0.826,298.8,0,13.58
"2025-06-11 17:00:00",11203,0.04690535,46.91,0.02418493,0.788,289.6,0,13.57
"2025-06-11 17:30:00",11204,0.0488148,48.81,0.02508562,0.695,289.6,0,13.59
"2025-06-11 18:00:00",11205,0.04828595,48.29,0.02483502,0.717,289.6,0,13.59
"2025-06-11 18:30:00",11206,0.04810983,48.11,0.02469734,0.668,289.6,0,13.55
"2025-06-11 19:00:00",11207,0.04816836,48.17,0.02467707,0.615,289.6,0,13.54
"2025-06-11 19:30:00",11208,0.04776099,47.76,0.02443172,0.577,289.6,0,13.53
"2025-06-11 20:00:00",11209,0.04463066,44.63,0.02279162,0.534,289.6,0,13.53
"2025-06-11 20:30:00",11210,0.04696247,46.96,0.02378741,0.329,286.2,0,13.49
"2025-06-11 21:00:00",11211,0.04622209,46.22,0.02340206,0.315,283.8,0,13.29
"2025-06-11 21:30:00",11212,0.04644168,46.44,0.02345088,0.248,281.5,0,13.15
"2025-06-11 22:00:00",11213,0.04385112,43.85,0.02207992,0.177,278.1,0,13.09
"2025-06-11 22:30:00",11214,0.04540263,45.4,0.02283673,0.149,275.8,0,13.04
"2025-06-11 23:00:00",11215,0.04582534,45.83,0.02303698,0.136,273.5,0,13.04
"2025-06-11 23:30:00",11216,0.04534924,45.35,0.02278125,0.118,272.3,0,13.03
"2025-06-12 00:00:00",11217,0.04468708,44.69,0.02242058,0.086,270,0,13.01
"2025-06-12 00:30:00",11218,0.04405973,44.06,0.02208553,0.063,268.8,0,13
"2025-06-12 01:00:00",11219,0.04357594,43.58,0.02182584,0.043,268.8,0,12.96
"2025-06-12 01:30:00",11220,0.04313359,43.13,0.02158817,0.025,266.5,0,12.97
"2025-06-12 02:00:00",11221,0.04383426,43.83,0.02192729,0.012,265.4,0,12.95
"2025-06-12 02:30:00",11222,0.04349655,43.5,0.0217919,0.05,264.2,0,12.93
"2025-06-12 03:00:00",11223,0.0438562,43.86,0.02197137,0.049,263.1,0,12.89
"2025-06-12 03:30:00",11224,0.04365233,43.65,0.02186177,0.041,261.9,0,12.87
"2025-06-12 04:00:00",11225,0.04313695,43.14,0.0216001,0.037,260.8,0,12.9
"2025-06-12 04:30:00",11226,0.04251301,42.51,0.02129245,0.042,259.6,0,12.88
"2025-06-12 05:00:00",11227,0.04197391,41.97,0.02102665,0.047,259.6,0,12.85
"2025-06-12 05:30:00",11228,0.04128883,41.29,0.02068601,0.05,258.5,0,12.85
"2025-06-12 06:00:00",11229,0.04052643,40.53,0.02030798,0.055,258.5,0,12.88
"2025-06-12 06:30:00",11230,0.03967064,39.67,0.01989138,0.071,257.3,0,12.83
"2025-06-12 07:00:00",11231,0.03916688,39.17,0.01966748,0.107,257.3,0,12.88
"2025-06-12 07:30:00",11232,0.0388515,38.85,0.0195524,0.163,256.2,0,12.88
"2025-06-12 08:00:00",11233,0.03876153,38.76,0.01954714,0.215,256.2,0,12.89
"2025-06-12 08:30:00",11234,0.03803274,38.03,0.01922137,0.27,255,0,12.91
"2025-06-12 09:00:00",11235,0.03838757,38.39,0.01942297,0.299,255,0,12.93
"2025-06-12 09:30:00",11236,0.03781205,37.81,0.01918487,0.369,250.4,0,12.93
"2025-06-12 10:00:00",11237,0.03763882,37.64,0.01915103,0.441,244.6,0,12.96
"2025-06-12 10:30:00",11238,0.03745027,37.45,0.01909477,0.494,238.8,0,12.99
"2025-06-12 11:00:00",11239,0.03702688,37.03,0.0189278,0.56,234.2,0,13.14
"2025-06-12 11:30:00",11240,0.036697,36.7,0.01879832,0.613,230.8,0,13.43
"2025-06-12 12:00:00",11241,0.03648047,36.48,0.01875276,0.702,227.3,0,13.64
"2025-06-12 12:30:00",11242,0.03659013,36.59,0.01884557,0.752,222.7,0,13.57
"2025-06-12 13:00:00",11243,0.03647787,36.48,0.01881193,0.785,219.2,0,13.58
"2025-06-12 13:30:00",11244,0.03625109,36.25,0.01872646,0.829,216.9,0,13.54
"2025-06-12 14:00:00",11245,0.03596609,35.97,0.01862428,0.891,212.3,0,13.52
"2025-06-12 14:30:00",11246,0.03576579,35.77,0.01853221,0.908,210,0,13.55
"2025-06-12 15:00:00",11247,0.03572585,35.73,0.01855158,0.964,207.7,0,13.52
"2025-06-12 15:30:00",11248,0.03534463,35.34,0.01830469,0.895,206.5,0,13.55
"2025-06-12 16:00:00",11249,0.0351947,35.19,0.01828402,0.976,203.1,0,13.57
"2025-06-12 16:30:00",11250,0.03494271,34.94,0.01812711,0.938,200.8,0,13.57
"2025-06-12 17:00:00",11251,0.03480925,34.81,0.01810958,1.013,-223.8,0,13.56
"2025-06-12 17:30:00",11252,0.0349146,34.91,0.01813084,0.965,-242.3,0,13.57
"2025-06-12 18:00:00",11253,0.0351029,35.1,0.01831653,1.09,-230.8,0,13.54
"2025-06-12 18:30:00",11254,0.03521131,35.21,0.0183802,1.1,-221.5,0,13.49
"2025-06-12 19:00:00",11255,0.03582543,35.83,0.01861206,0.976,-189.2,0,13.52
"2025-06-12 19:30:00",11256,0.0383607,38.36,0.01983109,0.849,-166.2,0,13.48
"2025-06-12 20:00:00",11257,0.04107788,41.08,0.02113234,0.722,-151.2,0,13.4
"2025-06-12 20:30:00",11258,0.04094615,40.95,0.02104918,0.703,-141.9,0,13.3
"2025-06-12 21:00:00",11259,0.0393411,39.34,0.02021983,0.698,-137.3,0,13.2
"2025-06-12 21:30:00",11260,0.03900359,39,0.02003105,0.678,-133.8,0,13.13
"2025-06-12 22:00:00",11261,0.03869645,38.7,0.01985277,0.652,-132.7,0,13.08
"2025-06-12 22:30:00",11262,0.0385039,38.5,0.01970707,0.591,-131.5,0,13.06
"2025-06-12 23:00:00",11263,0.03805028,38.05,0.01945372,0.563,-136.2,0,13.03
"2025-06-12 23:30:00",11264,0.03751788,37.52,0.01918096,0.562,-152.3,0,13.01
"2025-06-13 00:00:00",11265,0.0371972,37.2,0.01897497,0.506,-171.9,0,13
"2025-06-13 00:30:00",11266,0.03695119,36.95,0.01880079,0.44,-163.8,0,12.99
"2025-06-13 01:00:00",11267,0.03666203,36.66,0.01863626,0.416,-162.7,0,12.95
"2025-06-13 01:30:00",11268,0.03652548,36.53,0.01854795,0.39,-161.5,0,12.96
"2025-06-13 02:00:00",11269,0.03613232,36.13,0.01835874,0.405,-160.4,0,12.94
"2025-06-13 02:30:00",11270,0.03626563,36.27,0.01842686,0.405,-163.8,0,12.92
"2025-06-13 03:00:00",11271,0.03641856,36.42,0.01850458,0.405,-169.6,0,12.92
"2025-06-13 03:30:00",11272,0.03624763,36.25,0.01841388,0.4,-175.4,0,12.87
"2025-06-13 04:00:00",11273,0.03625106,36.25,0.01841184,0.395,-174.2,0,12.9
"2025-06-13 04:30:00",11274,0.03595918,35.96,0.0182713,0.406,-180,0,12.9
"2025-06-13 05:00:00",11275,0.03570763,35.71,0.01814938,0.414,-185.8,0,12.89
"2025-06-13 05:30:00",11276,0.03522188,35.22,0.01790727,0.421,-188.1,0,12.88
"2025-06-13 06:00:00",11277,0.0350484,35.05,0.01783044,0.437,-196.2,0,12.86
"2025-06-13 06:30:00",11278,0.03496323,34.96,0.01779856,0.453,-204.2,0,12.84
"2025-06-13 07:00:00",11279,0.03502491,35.02,0.0178499,0.482,-210,0,12.9
"2025-06-13 07:30:00",11280,0.03482914,34.83,0.01777931,0.524,-213.5,0,12.9
"2025-06-13 08:00:00",11281,0.03472888,34.73,0.01775789,0.566,-219.2,0,12.93
"2025-06-13 08:30:00",11282,0.03465414,34.65,0.01775047,0.611,-222.7,0,12.96
"2025-06-13 09:00:00",11283,0.03443861,34.44,0.01768623,0.678,-226.2,0,12.98
"2025-06-13 09:30:00",11284,0.03430217,34.3,0.01767415,0.762,-230.8,0,13.05
"2025-06-13 10:00:00",11285,0.03405945,34.06,0.01762793,0.878,-233.1,0,13.17
"2025-06-13 10:30:00",11286,0.03370062,33.7,0.01745298,0.894,-235.4,0,13.26
"2025-06-13 11:00:00",11287,0.03344472,33.44,0.01733482,0.916,-237.7,0,13.36
"2025-06-13 11:30:00",11288,0.03336993,33.37,0.01735806,1.009,-263.1,0,13.49
"2025-06-13 12:00:00",11289,0.03304736,33.05,0.01724591,1.093,-259.6,0,13.5
"2025-06-13 12:30:00",11290,0.0328391,32.84,0.01712872,1.08,-249.2,0,13.49
"2025-06-13 13:00:00",11291,0.03268454,32.68,0.01705169,1.085,-259.6,0,13.52
"2025-06-13 13:30:00",11292,0.03252541,32.53,0.01695289,1.061,-256.2,0,13.45
"2025-06-13 14:00:00",11293,0.03241381,32.41,0.01690024,1.07,-253.8,0,13.46
"2025-06-13 14:30:00",11294,0.03192808,31.93,0.01681723,1.337,-246.9,0,13.58
"2025-06-13 15:00:00",11295,0.03159869,31.6,0.0167242,1.463,-238.8,0,13.52
"2025-06-13 15:30:00",11296,0.03175494,31.75,0.01686949,1.562,-223.8,0,13.5
"2025-06-13 16:00:00",11297,0.03203028,32.03,0.01704581,1.609,-210,0,13.52
"2025-06-13 16:30:00",11298,0.03186539,31.87,0.01692695,1.56,-195,0,13.52
"2025-06-13 17:00:00",11299,0.03370139,33.7,0.01783919,1.467,-188.1,0,13.52
"2025-06-13 17:30:00",11300,0.0329004,32.9,0.01743061,1.49,-185.8,0,13.51
"2025-06-13 18:00:00",11301,0.03188789,31.89,0.01693838,1.559,-171.9,0,13.49
"2025-06-13 18:30:00",11302,0.0315902,31.59,0.01676058,1.528,-163.8,0,13.46
"2025-06-13 19:00:00",11303,0.03120291,31.2,0.01655906,1.534,-158.1,0,13.43
"2025-06-13 19:30:00",11304,0.03084646,30.85,0.01630158,1.424,-137.3,0,13.44
"2025-06-13 20:00:00",11305,0.03164349,31.64,0.01665023,1.309,-116.5,0,13.45
"2025-06-13 20:30:00",11306,0.03168435,31.68,0.0166425,1.263,-106.2,0,13.29
"2025-06-13 21:00:00",11307,0.03162757,31.63,0.01656092,1.181,-114.2,0,13.17
"2025-06-13 21:30:00",11308,0.03209843,32.1,0.01676414,1.114,-92.3,0,13.13
"2025-06-13 22:00:00",11309,0.0322725,32.27,0.01685006,1.106,-84.2,0,13.08
"2025-06-13 22:30:00",11310,0.0323217,32.32,0.01685609,1.076,-80.8,0,13.02
"2025-06-13 23:00:00",11311,0.03266933,32.67,0.01699322,1.008,-79.62,0,13.02
"2025-06-13 23:30:00",11312,0.03275465,32.75,0.0170138,0.972,-75,0,13
"2025-06-14 00:00:00",11313,0.03299945,33,0.01711854,0.938,-79.62,0,12.99
"2025-06-14 00:30:00",11314,0.03322306,33.22,0.01720821,0.898,-81.9,0,12.98
"2025-06-14 01:00:00",11315,0.03347104,33.47,0.01729822,0.841,-86.5,0,12.96
"2025-06-14 01:30:00",11316,0.0335007,33.5,0.01730582,0.829,-86.5,0,12.93
"2025-06-14 02:00:00",11317,0.03318193,33.18,0.01713889,0.826,-92.3,0,12.9
"2025-06-14 02:30:00",11318,0.03311843,33.12,0.01709568,0.81,-94.6,0,12.92
"2025-06-14 03:00:00",11319,0.03314974,33.15,0.01709443,0.784,-100.4,0,12.91
"2025-06-14 03:30:00",11320,0.03326479,33.26,0.01715061,0.779,-105,0,12.9
"2025-06-14 04:00:00",11321,0.03349641,33.5,0.01726536,0.772,-117.7,0,12.9
"2025-06-14 04:30:00",11322,0.03346463,33.46,0.01723069,0.745,-123.5,0,12.9
"2025-06-14 05:00:00",11323,0.03366809,33.67,0.01732423,0.728,-125.8,0,12.9
"2025-06-14 05:30:00",11324,0.03340495,33.4,0.01718019,0.715,-132.7,0,12.89
"2025-06-14 06:00:00",11325,0.03302645,33.03,0.0169893,0.721,-136.2,0,12.89
"2025-06-14 06:30:00",11326,0.03297541,32.98,0.0169741,0.738,-139.6,0,12.84
"2025-06-14 07:00:00",11327,0.03296251,32.96,0.01698531,0.765,-144.2,0,12.88
"2025-06-14 07:30:00",11328,0.03275889,32.76,0.01692648,0.835,-148.8,0,12.9
"2025-06-14 08:00:00",11329,0.03258019,32.58,0.01691438,0.958,-153.5,0,12.92
"2025-06-14 08:30:00",11330,0.03248154,32.48,0.01694004,1.076,-159.2,0,12.94
"2025-06-14 09:00:00",11331,0.03238668,32.39,0.01690732,1.102,-166.2,0,12.98
"2025-06-14 09:30:00",11332,0.03225409,32.25,0.01682985,1.089,-167.3,0,12.99
"2025-06-14 10:00:00",11333,0.03212284,32.12,0.01675429,1.078,-169.6,0,13.03
"2025-06-14 10:30:00",11334,0.0319728,31.97,0.01676896,1.224,-182.3,0,13.08
"2025-06-14 11:00:00",11335,0.0319129,31.91,0.01689103,1.464,-175.4,0,13.29
"2025-06-14 11:30:00",11336,0.03155281,31.55,0.01674223,1.531,-174.2,0,13.42
"2025-06-14 12:00:00",11337,0.03119525,31.2,0.01661432,1.63,-174.2,0,13.6
"2025-06-14 12:30:00",11338,0.03117212,31.17,0.01671106,1.805,-174.2,0,13.6
"2025-06-14 13:00:00",11339,0.03117042,31.17,0.01679328,1.938,-173.1,0,13.55
"2025-06-14 13:30:00",11340,0.03102279,31.02,0.01678872,2.059,-171.9,0,13.54
"2025-06-14 14:00:00",11341,0.03097672,30.98,0.01684437,2.189,-171.9,0,13.52
"2025-06-14 14:30:00",11342,0.03083321,30.83,0.01681296,2.264,-169.6,0,13.48
"2025-06-14 15:00:00",11343,0.03060656,30.61,0.01675579,2.373,-167.3,0,13.46
"2025-06-14 15:30:00",11344,0.03038048,30.38,0.01670267,2.489,-161.5,0,13.49
"2025-06-14 16:00:00",11345,0.03015185,30.15,0.01663517,2.586,-184.6,0,13.49
"2025-06-14 16:30:00",11346,0.03036739,30.37,0.01682794,2.707,-189.2,0,13.5
"2025-06-14 17:00:00",11347,0.03005347,30.05,0.0166681,2.73,-141.9,0,13.48
"2025-06-14 17:30:00",11348,0.02928833,29.29,0.01622735,2.703,-137.3,0,13.5
"2025-06-14 18:00:00",11349,0.02949558,29.5,0.01641348,2.824,-153.5,0,13.49
"2025-06-14 18:30:00",11350,0.02968254,29.68,0.01654578,2.871,-161.5,0,13.46
"2025-06-14 19:00:00",11351,0.02959443,29.59,0.01646813,2.823,-167.3,0,13.47
"2025-06-14 19:30:00",11352,0.02939784,29.4,0.01637767,2.855,-158.1,0,13.46
"2025-06-14 20:00:00",11353,0.02944282,29.44,0.01639788,2.847,-154.6,0,13.48
"2025-06-14 20:30:00",11354,0.02943671,29.44,0.01638923,2.838,-156.9,0,13.38
"2025-06-14 21:00:00",11355,0.02952381,29.52,0.01640623,2.785,-166.2,0,13.2
"2025-06-14 21:30:00",11356,0.02952233,29.52,0.01635065,2.692,-166.2,0,13.12
"2025-06-14 22:00:00",11357,0.02967144,29.67,0.01639805,2.633,-154.6,0,13.08
"2025-06-14 22:30:00",11358,0.0300468,30.05,0.01659673,2.618,-150,0,13.07
"2025-06-14 23:00:00",11359,0.03038334,30.38,0.01673988,2.548,-150,0,13.04
"2025-06-14 23:30:00",11360,0.03051008,30.51,0.01676076,2.468,-159.2,0,13.01
"2025-06-15 00:00:00",11361,0.0306905,30.69,0.01680482,2.378,-171.9,0,13.02
"2025-06-15 00:30:00",11362,0.0308856,30.89,0.01686703,2.306,-167.3,0,12.97
"2025-06-15 01:00:00",11363,0.03094387,30.94,0.01686439,2.25,-158.1,0,12.99
"2025-06-15 01:30:00",11364,0.03112716,31.13,0.01693994,2.211,-158.1,0,12.95
"2025-06-15 02:00:00",11365,0.03133461,31.33,0.0170345,2.182,-166.2,0,12.96
"2025-06-15 02:30:00",11366,0.03146046,31.46,0.01707712,2.141,-171.9,0,12.94
"2025-06-15 03:00:00",11367,0.03148185,31.48,0.01705038,2.08,-177.7,0,12.92
"2025-06-15 03:30:00",11368,0.03157878,31.58,0.01707488,2.035,-184.6,0,12.91
"2025-06-15 04:00:00",11369,0.03166545,31.67,0.01709581,1.994,-183.5,0,12.91
"2025-06-15 04:30:00",11370,0.03169397,31.69,0.01708492,1.953,-192.7,0,12.89
"2025-06-15 05:00:00",11371,0.03195024,31.95,0.0172135,1.938,-207.7,0,12.88
"2025-06-15 05:30:00",11372,0.03213209,32.13,0.01731657,1.946,-208.8,0,12.85
"2025-06-15 06:00:00",11373,0.03218273,32.18,0.01734874,1.954,-213.5,0,12.88
"2025-06-15 06:30:00",11374,0.03228467,32.28,0.01742348,1.984,-221.5,0,12.88
"2025-06-15 07:00:00",11375,0.03241594,32.42,0.01753244,2.043,-226.2,0,12.84
"2025-06-15 07:30:00",11376,0.0324437,32.44,0.01758363,2.099,-228.5,0,12.88
"2025-06-15 08:00:00",11377,0.03231441,32.31,0.01755768,2.167,-227.3,0,12.86
"2025-06-15 08:30:00",11378,0.03211244,32.11,0.01749838,2.246,-231.9,0,12.9
"2025-06-15 09:00:00",11379,0.03212491,32.12,0.0175753,2.355,-240,0,12.91
"2025-06-15 09:30:00",11380,0.03243996,32.44,0.0178402,2.497,-244.6,0,12.9
"2025-06-15 10:00:00",11381,0.03254945,32.55,0.01799444,2.642,-248.1,0,12.91
"2025-06-15 10:30:00",11382,0.03260728,32.61,0.01810771,2.766,-250.4,0,12.92
"2025-06-15 11:00:00",11383,0.03266118,32.66,0.0182322,2.911,-255,0,13.08
"2025-06-15 11:30:00",11384,0.03269551,32.7,0.01835969,3.077,-257.3,0,13.33
"2025-06-15 12:00:00",11385,0.03273478,32.73,0.01847011,3.212,-260.8,0,13.5
"2025-06-15 12:30:00",11386,0.03277944,32.78,0.01859673,3.366,-263.1,0,13.45
"2025-06-15 13:00:00",11387,0.03278549,32.79,0.01871594,3.543,-264.2,0,13.42
"2025-06-15 13:30:00",11388,0.03276179,32.76,0.01880471,3.699,-267.7,0,13.37
"2025-06-15 14:00:00",11389,0.03276015,32.76,0.0189258,3.885,-266.5,0,13.38
"2025-06-15 14:30:00",11390,0.03259782,32.6,0.01894809,4.063,-265.4,0,13.35
"2025-06-15 15:00:00",11391,0.03257126,32.57,0.01903307,4.218,-265.4,0,13.39
"2025-06-15 15:30:00",11392,0.0324715,32.47,0.01907849,4.377,-266.5,0,13.4
"2025-06-15 16:00:00",11393,0.03238617,32.39,0.01910592,4.497,-266.5,0,13.41
"2025-06-15 16:30:00",11394,0.03228454,32.28,0.01910732,4.592,-266.5,0,13.41
"2025-06-15 17:00:00",11395,0.03210167,32.1,0.01904951,4.671,-265.4,0,13.42
"2025-06-15 17:30:00",11396,0.03191883,31.92,0.01898133,4.734,-263.1,0,13.39
"2025-06-15 18:00:00",11397,0.03177742,31.78,0.01891499,4.762,-270,0,13.42
"2025-06-15 18:30:00",11398,0.03155514,31.56,0.0187954,4.782,-266.5,0,13.39
"2025-06-15 19:00:00",11399,0.03137366,31.37,0.01864359,4.712,-259.6,0,13.43
"2025-06-15 19:30:00",11400,0.03144314,31.44,0.01867039,4.689,-260.8,0,13.43
"2025-06-15 20:00:00",11401,0.03143905,31.44,0.0186453,4.653,-281.5,0,13.44
"2025-06-15 20:30:00",11402,0.03193953,31.94,0.01893175,4.637,-271.2,0,13.33
"2025-06-15 21:00:00",11403,0.03170079,31.7,0.01870556,4.503,-263.1,0,13.17
"2025-06-15 21:30:00",11404,0.0314049,31.4,0.01843655,4.353,-265.4,0,13.12
"2025-06-15 22:00:00",11405,0.03146488,31.46,0.01840355,4.245,-268.8,0,13.07
